user_id,items_count,steam_id,user_url,items
76561198058748577,0,76561198058748577,http://steamcommunity.com/profiles/76561198058748577,None
76561198058752946,0,76561198058752946,http://steamcommunity.com/profiles/76561198058752946,None
76561198058755259,0,76561198058755259,http://steamcommunity.com/profiles/76561198058755259,None
76561198058772585,0,76561198058772585,http://steamcommunity.com/profiles/76561198058772585,None
ricethemice,0,76561198058772597,http://steamcommunity.com/id/ricethemice,None
76561198058773283,0,76561198058773283,http://steamcommunity.com/profiles/76561198058773283,None
76561198058800018,0,76561198058800018,http://steamcommunity.com/profiles/76561198058800018,None
76561198058812205,0,76561198058812205,http://steamcommunity.com/profiles/76561198058812205,None
76561198058826138,0,76561198058826138,http://steamcommunity.com/profiles/76561198058826138,None
76561198058830398,0,76561198058830398,http://steamcommunity.com/profiles/76561198058830398,None
76561198058843087,0,76561198058843087,http://steamcommunity.com/profiles/76561198058843087,None
76561198058868056,0,76561198058868056,http://steamcommunity.com/profiles/76561198058868056,None
76561198058873431,0,76561198058873431,http://steamcommunity.com/profiles/76561198058873431,None
76561198058875551,0,76561198058875551,http://steamcommunity.com/profiles/76561198058875551,None
Theramajik,0,76561198058882899,http://steamcommunity.com/id/Theramajik,None
76561198058885250,0,76561198058885250,http://steamcommunity.com/profiles/76561198058885250,None
76561198058889249,0,76561198058889249,http://steamcommunity.com/profiles/76561198058889249,None
76561198058889724,0,76561198058889724,http://steamcommunity.com/profiles/76561198058889724,None
76561198058907154,0,76561198058907154,http://steamcommunity.com/profiles/76561198058907154,None
76561198058911841,0,76561198058911841,http://steamcommunity.com/profiles/76561198058911841,None
76561198058915783,0,76561198058915783,http://steamcommunity.com/profiles/76561198058915783,None
76561198058926950,0,76561198058926950,http://steamcommunity.com/profiles/76561198058926950,None
76561198058930063,0,76561198058930063,http://steamcommunity.com/profiles/76561198058930063,None
Saamiam,0,76561198058932602,http://steamcommunity.com/id/Saamiam,None
76561198058935079,0,76561198058935079,http://steamcommunity.com/profiles/76561198058935079,None
76561198058938856,0,76561198058938856,http://steamcommunity.com/profiles/76561198058938856,None
76561198058946445,0,76561198058946445,http://steamcommunity.com/profiles/76561198058946445,None
76561198058961688,0,76561198058961688,http://steamcommunity.com/profiles/76561198058961688,None
76561198058963991,0,76561198058963991,http://steamcommunity.com/profiles/76561198058963991,None
76561198058964901,0,76561198058964901,http://steamcommunity.com/profiles/76561198058964901,None
76561198058966731,0,76561198058966731,http://steamcommunity.com/profiles/76561198058966731,None
76561198058976274,0,76561198058976274,http://steamcommunity.com/profiles/76561198058976274,None
76561198058977724,0,76561198058977724,http://steamcommunity.com/profiles/76561198058977724,None
76561198058987981,0,76561198058987981,http://steamcommunity.com/profiles/76561198058987981,None
dawgggg,0,76561198058995962,http://steamcommunity.com/id/dawgggg,None
76561198059000936,0,76561198059000936,http://steamcommunity.com/profiles/76561198059000936,None
76561198059004543,0,76561198059004543,http://steamcommunity.com/profiles/76561198059004543,None
76561198059015861,0,76561198059015861,http://steamcommunity.com/profiles/76561198059015861,None
norbesss,0,76561198059027712,http://steamcommunity.com/id/norbesss,None
76561198059031000,0,76561198059031000,http://steamcommunity.com/profiles/76561198059031000,None
76561198059035245,0,76561198059035245,http://steamcommunity.com/profiles/76561198059035245,None
fitzy97,0,76561198059057645,http://steamcommunity.com/id/fitzy97,None
76561198059070104,0,76561198059070104,http://steamcommunity.com/profiles/76561198059070104,None
76561198059071512,0,76561198059071512,http://steamcommunity.com/profiles/76561198059071512,None
420smokeweed,0,76561198059071516,http://steamcommunity.com/id/420smokeweed,None
76561198059073818,0,76561198059073818,http://steamcommunity.com/profiles/76561198059073818,None
76561198059084852,0,76561198059084852,http://steamcommunity.com/profiles/76561198059084852,None
76561198059087002,0,76561198059087002,http://steamcommunity.com/profiles/76561198059087002,None
CamilaOlivera,0,76561198059094919,http://steamcommunity.com/id/CamilaOlivera,None
angusnz,0,76561198059104071,http://steamcommunity.com/id/angusnz,None
76561198059109313,0,76561198059109313,http://steamcommunity.com/profiles/76561198059109313,None
76561198059115170,0,76561198059115170,http://steamcommunity.com/profiles/76561198059115170,None
76561198059126822,0,76561198059126822,http://steamcommunity.com/profiles/76561198059126822,None
moralconundrum,0,76561198059128347,http://steamcommunity.com/id/moralconundrum,None
76561198059128930,0,76561198059128930,http://steamcommunity.com/profiles/76561198059128930,None
md_5,0,76561198059136452,http://steamcommunity.com/id/md_5,None
76561198059144925,0,76561198059144925,http://steamcommunity.com/profiles/76561198059144925,None
justinsteliosrodman,0,76561198059179049,http://steamcommunity.com/id/justinsteliosrodman,None
-Konflict-,0,76561198059204187,http://steamcommunity.com/id/-Konflict-,None
76561198059222918,0,76561198059222918,http://steamcommunity.com/profiles/76561198059222918,None
BoodyBoy,0,76561198059239785,http://steamcommunity.com/id/BoodyBoy,None
76561198059267306,0,76561198059267306,http://steamcommunity.com/profiles/76561198059267306,None
76561198059290667,0,76561198059290667,http://steamcommunity.com/profiles/76561198059290667,None
76561198059293834,0,76561198059293834,http://steamcommunity.com/profiles/76561198059293834,None
76561198059309853,0,76561198059309853,http://steamcommunity.com/profiles/76561198059309853,None
76561198059314099,0,76561198059314099,http://steamcommunity.com/profiles/76561198059314099,None
76561198059314285,0,76561198059314285,http://steamcommunity.com/profiles/76561198059314285,None
76561198059319326,0,76561198059319326,http://steamcommunity.com/profiles/76561198059319326,None
76561198059323493,0,76561198059323493,http://steamcommunity.com/profiles/76561198059323493,None
bananananananananana,0,76561198059330915,http://steamcommunity.com/id/bananananananananana,None
76561198059335821,0,76561198059335821,http://steamcommunity.com/profiles/76561198059335821,None
the_rez,0,76561198059336524,http://steamcommunity.com/id/the_rez,None
76561198059353464,0,76561198059353464,http://steamcommunity.com/profiles/76561198059353464,None
76561198059356163,0,76561198059356163,http://steamcommunity.com/profiles/76561198059356163,None
76561198059362219,0,76561198059362219,http://steamcommunity.com/profiles/76561198059362219,None
76561198059365788,0,76561198059365788,http://steamcommunity.com/profiles/76561198059365788,None
76561198059372184,0,76561198059372184,http://steamcommunity.com/profiles/76561198059372184,None
76561198059385311,0,76561198059385311,http://steamcommunity.com/profiles/76561198059385311,None
saladh8r,0,76561198059398524,http://steamcommunity.com/id/saladh8r,None
76561198059414280,0,76561198059414280,http://steamcommunity.com/profiles/76561198059414280,None
76561198059415548,0,76561198059415548,http://steamcommunity.com/profiles/76561198059415548,None
alexboucher1,0,76561198059416185,http://steamcommunity.com/id/alexboucher1,None
76561198059422511,0,76561198059422511,http://steamcommunity.com/profiles/76561198059422511,None
76561198059431398,0,76561198059431398,http://steamcommunity.com/profiles/76561198059431398,None
ClydeBunny,0,76561198059442022,http://steamcommunity.com/id/ClydeBunny,None
76561198059449081,0,76561198059449081,http://steamcommunity.com/profiles/76561198059449081,None
76561198059451248,0,76561198059451248,http://steamcommunity.com/profiles/76561198059451248,None
76561198059503314,0,76561198059503314,http://steamcommunity.com/profiles/76561198059503314,None
76561198059505021,0,76561198059505021,http://steamcommunity.com/profiles/76561198059505021,None
76561198059507801,0,76561198059507801,http://steamcommunity.com/profiles/76561198059507801,None
76561198059515510,0,76561198059515510,http://steamcommunity.com/profiles/76561198059515510,None
76561198059518912,0,76561198059518912,http://steamcommunity.com/profiles/76561198059518912,None
haydos454,0,76561198059522128,http://steamcommunity.com/id/haydos454,None
76561198059543393,0,76561198059543393,http://steamcommunity.com/profiles/76561198059543393,None
76561198059558312,0,76561198059558312,http://steamcommunity.com/profiles/76561198059558312,None
76561198059562065,0,76561198059562065,http://steamcommunity.com/profiles/76561198059562065,None
Atlasthegreat,0,76561198059575249,http://steamcommunity.com/id/Atlasthegreat,None
76561198059579069,0,76561198059579069,http://steamcommunity.com/profiles/76561198059579069,None
76561198059580488,0,76561198059580488,http://steamcommunity.com/profiles/76561198059580488,None
76561198059606810,0,76561198059606810,http://steamcommunity.com/profiles/76561198059606810,None
76561198059608574,0,76561198059608574,http://steamcommunity.com/profiles/76561198059608574,None
deanansell,0,76561198059619201,http://steamcommunity.com/id/deanansell,None
76561198059620017,0,76561198059620017,http://steamcommunity.com/profiles/76561198059620017,None
76561198059622579,0,76561198059622579,http://steamcommunity.com/profiles/76561198059622579,None
14125161412,0,76561198059632130,http://steamcommunity.com/id/14125161412,None
76561198059651264,0,76561198059651264,http://steamcommunity.com/profiles/76561198059651264,None
76561198059658623,0,76561198059658623,http://steamcommunity.com/profiles/76561198059658623,None
TheMainEventer,0,76561198059674183,http://steamcommunity.com/id/TheMainEventer,None
gilesta1,0,76561198059677597,http://steamcommunity.com/id/gilesta1,None
76561198059680134,0,76561198059680134,http://steamcommunity.com/profiles/76561198059680134,None
76561198059684285,0,76561198059684285,http://steamcommunity.com/profiles/76561198059684285,None
76561198059687987,0,76561198059687987,http://steamcommunity.com/profiles/76561198059687987,None
76561198059691723,0,76561198059691723,http://steamcommunity.com/profiles/76561198059691723,None
76561198059707073,0,76561198059707073,http://steamcommunity.com/profiles/76561198059707073,None
76561198059708051,0,76561198059708051,http://steamcommunity.com/profiles/76561198059708051,None
TrademarksT,0,76561198059719224,http://steamcommunity.com/id/TrademarksT,None
EDLM,0,76561198059722988,http://steamcommunity.com/id/EDLM,None
76561198059724667,0,76561198059724667,http://steamcommunity.com/profiles/76561198059724667,None
SLWonderChild,0,76561198059734608,http://steamcommunity.com/id/SLWonderChild,None
76561198059739662,0,76561198059739662,http://steamcommunity.com/profiles/76561198059739662,None
76561198059749717,0,76561198059749717,http://steamcommunity.com/profiles/76561198059749717,None
76561198059756020,0,76561198059756020,http://steamcommunity.com/profiles/76561198059756020,None
76561198059782288,0,76561198059782288,http://steamcommunity.com/profiles/76561198059782288,None
elanogordo,0,76561198059784287,http://steamcommunity.com/id/elanogordo,None
76561198059794996,0,76561198059794996,http://steamcommunity.com/profiles/76561198059794996,None
76561198059812256,0,76561198059812256,http://steamcommunity.com/profiles/76561198059812256,None
76561198059817484,0,76561198059817484,http://steamcommunity.com/profiles/76561198059817484,None
76561198059837299,0,76561198059837299,http://steamcommunity.com/profiles/76561198059837299,None
76561198059843265,0,76561198059843265,http://steamcommunity.com/profiles/76561198059843265,None
76561198059867418,0,76561198059867418,http://steamcommunity.com/profiles/76561198059867418,None
76561198059872967,0,76561198059872967,http://steamcommunity.com/profiles/76561198059872967,None
76561198059873831,0,76561198059873831,http://steamcommunity.com/profiles/76561198059873831,None
76561198059874617,0,76561198059874617,http://steamcommunity.com/profiles/76561198059874617,None
76561198059879808,0,76561198059879808,http://steamcommunity.com/profiles/76561198059879808,None
skullchrome,0,76561198059888712,http://steamcommunity.com/id/skullchrome,None
76561198059889894,0,76561198059889894,http://steamcommunity.com/profiles/76561198059889894,None
76561198059891490,0,76561198059891490,http://steamcommunity.com/profiles/76561198059891490,None
76561198059891594,0,76561198059891594,http://steamcommunity.com/profiles/76561198059891594,None
76561198059893183,0,76561198059893183,http://steamcommunity.com/profiles/76561198059893183,None
Anarcka,0,76561198059911702,http://steamcommunity.com/id/Anarcka,None
76561198059917421,0,76561198059917421,http://steamcommunity.com/profiles/76561198059917421,None
76561198059936479,0,76561198059936479,http://steamcommunity.com/profiles/76561198059936479,None
76561198059940829,0,76561198059940829,http://steamcommunity.com/profiles/76561198059940829,None
76561198059944050,0,76561198059944050,http://steamcommunity.com/profiles/76561198059944050,None
76561198059945581,0,76561198059945581,http://steamcommunity.com/profiles/76561198059945581,None
76561198059954856,0,76561198059954856,http://steamcommunity.com/profiles/76561198059954856,None
76561198059962570,0,76561198059962570,http://steamcommunity.com/profiles/76561198059962570,None
76561198059970051,0,76561198059970051,http://steamcommunity.com/profiles/76561198059970051,None
76561198059992513,0,76561198059992513,http://steamcommunity.com/profiles/76561198059992513,None
76561198060006191,0,76561198060006191,http://steamcommunity.com/profiles/76561198060006191,None
76561198060011116,0,76561198060011116,http://steamcommunity.com/profiles/76561198060011116,None
starystargirl,0,76561198060011560,http://steamcommunity.com/id/starystargirl,None
76561198060025332,0,76561198060025332,http://steamcommunity.com/profiles/76561198060025332,None
76561198060025362,0,76561198060025362,http://steamcommunity.com/profiles/76561198060025362,None
76561198060026133,0,76561198060026133,http://steamcommunity.com/profiles/76561198060026133,None
76561198060047663,0,76561198060047663,http://steamcommunity.com/profiles/76561198060047663,None
76561198060049643,0,76561198060049643,http://steamcommunity.com/profiles/76561198060049643,None
76561198060054521,0,76561198060054521,http://steamcommunity.com/profiles/76561198060054521,None
a13139,0,76561198060062788,http://steamcommunity.com/id/a13139,None
76561198060074460,0,76561198060074460,http://steamcommunity.com/profiles/76561198060074460,None
LittleFaker,0,76561198060097610,http://steamcommunity.com/id/LittleFaker,None
76561198060101416,0,76561198060101416,http://steamcommunity.com/profiles/76561198060101416,None
76561198060104684,0,76561198060104684,http://steamcommunity.com/profiles/76561198060104684,None
76561198060106350,0,76561198060106350,http://steamcommunity.com/profiles/76561198060106350,None
76561198060117824,0,76561198060117824,http://steamcommunity.com/profiles/76561198060117824,None
76561198060133538,0,76561198060133538,http://steamcommunity.com/profiles/76561198060133538,None
76561198060153709,0,76561198060153709,http://steamcommunity.com/profiles/76561198060153709,None
76561198060154041,0,76561198060154041,http://steamcommunity.com/profiles/76561198060154041,None
76561198060158270,0,76561198060158270,http://steamcommunity.com/profiles/76561198060158270,None
76561198060158430,0,76561198060158430,http://steamcommunity.com/profiles/76561198060158430,None
76561198060158544,0,76561198060158544,http://steamcommunity.com/profiles/76561198060158544,None
76561198060176355,0,76561198060176355,http://steamcommunity.com/profiles/76561198060176355,None
hiimnegro,0,76561198060176556,http://steamcommunity.com/id/hiimnegro,None
76561198060176650,0,76561198060176650,http://steamcommunity.com/profiles/76561198060176650,None
76561198060192728,0,76561198060192728,http://steamcommunity.com/profiles/76561198060192728,None
76561198060196449,0,76561198060196449,http://steamcommunity.com/profiles/76561198060196449,None
76561198060207548,0,76561198060207548,http://steamcommunity.com/profiles/76561198060207548,None
tomuto,0,76561198060208052,http://steamcommunity.com/id/tomuto,None
76561198060237829,0,76561198060237829,http://steamcommunity.com/profiles/76561198060237829,None
76561198060245984,0,76561198060245984,http://steamcommunity.com/profiles/76561198060245984,None
76561198060256385,0,76561198060256385,http://steamcommunity.com/profiles/76561198060256385,None
76561198060267503,0,76561198060267503,http://steamcommunity.com/profiles/76561198060267503,None
76561198060298864,0,76561198060298864,http://steamcommunity.com/profiles/76561198060298864,None
elquetemata,0,76561198060300385,http://steamcommunity.com/id/elquetemata,None
76561198060301756,0,76561198060301756,http://steamcommunity.com/profiles/76561198060301756,None
76561198060305644,0,76561198060305644,http://steamcommunity.com/profiles/76561198060305644,None
76561198060308338,0,76561198060308338,http://steamcommunity.com/profiles/76561198060308338,None
76561198060312148,0,76561198060312148,http://steamcommunity.com/profiles/76561198060312148,None
76561198060317537,0,76561198060317537,http://steamcommunity.com/profiles/76561198060317537,None
76561198060334326,0,76561198060334326,http://steamcommunity.com/profiles/76561198060334326,None
76561198060347117,0,76561198060347117,http://steamcommunity.com/profiles/76561198060347117,None
76561198060356690,0,76561198060356690,http://steamcommunity.com/profiles/76561198060356690,None
76561198060363084,0,76561198060363084,http://steamcommunity.com/profiles/76561198060363084,None
76561198060376678,0,76561198060376678,http://steamcommunity.com/profiles/76561198060376678,None
KaptinInc,0,76561198060380721,http://steamcommunity.com/id/KaptinInc,None
76561198060381977,0,76561198060381977,http://steamcommunity.com/profiles/76561198060381977,None
76561198060415147,0,76561198060415147,http://steamcommunity.com/profiles/76561198060415147,None
76561198060415863,0,76561198060415863,http://steamcommunity.com/profiles/76561198060415863,None
76561198060420171,0,76561198060420171,http://steamcommunity.com/profiles/76561198060420171,None
76561198060423457,0,76561198060423457,http://steamcommunity.com/profiles/76561198060423457,None
76561198060427212,0,76561198060427212,http://steamcommunity.com/profiles/76561198060427212,None
76561198060429952,0,76561198060429952,http://steamcommunity.com/profiles/76561198060429952,None
76561198060434873,0,76561198060434873,http://steamcommunity.com/profiles/76561198060434873,None
76561198060452011,0,76561198060452011,http://steamcommunity.com/profiles/76561198060452011,None
76561198060459390,0,76561198060459390,http://steamcommunity.com/profiles/76561198060459390,None
76561198060463363,0,76561198060463363,http://steamcommunity.com/profiles/76561198060463363,None
76561198060463917,0,76561198060463917,http://steamcommunity.com/profiles/76561198060463917,None
76561198060468841,0,76561198060468841,http://steamcommunity.com/profiles/76561198060468841,None
76561198060470492,0,76561198060470492,http://steamcommunity.com/profiles/76561198060470492,None
76561198060477514,0,76561198060477514,http://steamcommunity.com/profiles/76561198060477514,None
76561198060483166,0,76561198060483166,http://steamcommunity.com/profiles/76561198060483166,None
76561198060486326,0,76561198060486326,http://steamcommunity.com/profiles/76561198060486326,None
AfghanistanessChessusness,0,76561198060486551,http://steamcommunity.com/id/AfghanistanessChessusness,None
76561198060489818,0,76561198060489818,http://steamcommunity.com/profiles/76561198060489818,None
76561198060492412,0,76561198060492412,http://steamcommunity.com/profiles/76561198060492412,None
leo0202,0,76561198060499901,http://steamcommunity.com/id/leo0202,None
76561198060507070,0,76561198060507070,http://steamcommunity.com/profiles/76561198060507070,None
76561198060525506,0,76561198060525506,http://steamcommunity.com/profiles/76561198060525506,None
76561198060553354,0,76561198060553354,http://steamcommunity.com/profiles/76561198060553354,None
76561198060572505,0,76561198060572505,http://steamcommunity.com/profiles/76561198060572505,None
76561198060574579,0,76561198060574579,http://steamcommunity.com/profiles/76561198060574579,None
76561198060575190,0,76561198060575190,http://steamcommunity.com/profiles/76561198060575190,None
allwright2000,0,76561198060579469,http://steamcommunity.com/id/allwright2000,None
76561198060589455,0,76561198060589455,http://steamcommunity.com/profiles/76561198060589455,None
76561198060593122,0,76561198060593122,http://steamcommunity.com/profiles/76561198060593122,None
76561198060607687,0,76561198060607687,http://steamcommunity.com/profiles/76561198060607687,None
76561198060615763,0,76561198060615763,http://steamcommunity.com/profiles/76561198060615763,None
76561198060626217,0,76561198060626217,http://steamcommunity.com/profiles/76561198060626217,None
76561198060645852,0,76561198060645852,http://steamcommunity.com/profiles/76561198060645852,None
76561198060663621,0,76561198060663621,http://steamcommunity.com/profiles/76561198060663621,None
76561198060673839,0,76561198060673839,http://steamcommunity.com/profiles/76561198060673839,None
76561198060677874,0,76561198060677874,http://steamcommunity.com/profiles/76561198060677874,None
76561198060681977,0,76561198060681977,http://steamcommunity.com/profiles/76561198060681977,None
naaaaaaa,0,76561198060683003,http://steamcommunity.com/id/naaaaaaa,None
76561198060691838,0,76561198060691838,http://steamcommunity.com/profiles/76561198060691838,None
76561198060691981,0,76561198060691981,http://steamcommunity.com/profiles/76561198060691981,None
LordBitchTits,0,76561198060692852,http://steamcommunity.com/id/LordBitchTits,None
76561198060699123,0,76561198060699123,http://steamcommunity.com/profiles/76561198060699123,None
76561198060716132,0,76561198060716132,http://steamcommunity.com/profiles/76561198060716132,None
frappemocha,0,76561198060731410,http://steamcommunity.com/id/frappemocha,None
76561198060743617,0,76561198060743617,http://steamcommunity.com/profiles/76561198060743617,None
BlackWOLF0439,0,76561198060745478,http://steamcommunity.com/id/BlackWOLF0439,None
76561198060753164,0,76561198060753164,http://steamcommunity.com/profiles/76561198060753164,None
76561198060755310,0,76561198060755310,http://steamcommunity.com/profiles/76561198060755310,None
76561198060767034,0,76561198060767034,http://steamcommunity.com/profiles/76561198060767034,None
76561198060770854,0,76561198060770854,http://steamcommunity.com/profiles/76561198060770854,None
76561198060777569,0,76561198060777569,http://steamcommunity.com/profiles/76561198060777569,None
76561198060777699,0,76561198060777699,http://steamcommunity.com/profiles/76561198060777699,None
76561198060782865,0,76561198060782865,http://steamcommunity.com/profiles/76561198060782865,None
76561198060799296,0,76561198060799296,http://steamcommunity.com/profiles/76561198060799296,None
76561198060805141,0,76561198060805141,http://steamcommunity.com/profiles/76561198060805141,None
76561198060812556,0,76561198060812556,http://steamcommunity.com/profiles/76561198060812556,None
76561198060816629,0,76561198060816629,http://steamcommunity.com/profiles/76561198060816629,None
76561198060820714,0,76561198060820714,http://steamcommunity.com/profiles/76561198060820714,None
76561198060857191,0,76561198060857191,http://steamcommunity.com/profiles/76561198060857191,None
76561198060868840,0,76561198060868840,http://steamcommunity.com/profiles/76561198060868840,None
crimsonflamess,0,76561198060876816,http://steamcommunity.com/id/crimsonflamess,None
76561198060885210,0,76561198060885210,http://steamcommunity.com/profiles/76561198060885210,None
acgzawmbeez,0,76561198060889631,http://steamcommunity.com/id/acgzawmbeez,None
76561198060903053,0,76561198060903053,http://steamcommunity.com/profiles/76561198060903053,None
76561198060904559,0,76561198060904559,http://steamcommunity.com/profiles/76561198060904559,None
calfrun,0,76561198060906814,http://steamcommunity.com/id/calfrun,None
76561198060918776,0,76561198060918776,http://steamcommunity.com/profiles/76561198060918776,None
4231097,0,76561198060951647,http://steamcommunity.com/id/4231097,None
76561198061005445,0,76561198061005445,http://steamcommunity.com/profiles/76561198061005445,None
76561198061006789,0,76561198061006789,http://steamcommunity.com/profiles/76561198061006789,None
76561198061018279,0,76561198061018279,http://steamcommunity.com/profiles/76561198061018279,None
76561198061023601,0,76561198061023601,http://steamcommunity.com/profiles/76561198061023601,None
76561198061023890,0,76561198061023890,http://steamcommunity.com/profiles/76561198061023890,None
76561198061042595,0,76561198061042595,http://steamcommunity.com/profiles/76561198061042595,None
76561198061043619,0,76561198061043619,http://steamcommunity.com/profiles/76561198061043619,None
76561198061046027,0,76561198061046027,http://steamcommunity.com/profiles/76561198061046027,None
76561198061046524,0,76561198061046524,http://steamcommunity.com/profiles/76561198061046524,None
76561198061079117,0,76561198061079117,http://steamcommunity.com/profiles/76561198061079117,None
76561198061081871,0,76561198061081871,http://steamcommunity.com/profiles/76561198061081871,None
Ghasly08,0,76561198061083574,http://steamcommunity.com/id/Ghasly08,None
76561198061085561,0,76561198061085561,http://steamcommunity.com/profiles/76561198061085561,None
76561198061099442,0,76561198061099442,http://steamcommunity.com/profiles/76561198061099442,None
76561198061123466,0,76561198061123466,http://steamcommunity.com/profiles/76561198061123466,None
BunningsWarehouse,0,76561198061134309,http://steamcommunity.com/id/BunningsWarehouse,None
2811Moonlight,0,76561198061146137,http://steamcommunity.com/id/2811Moonlight,None
JoRoDo,0,76561198061161459,http://steamcommunity.com/id/JoRoDo,None
76561198061164912,0,76561198061164912,http://steamcommunity.com/profiles/76561198061164912,None
76561198061167532,0,76561198061167532,http://steamcommunity.com/profiles/76561198061167532,None
76561198061192117,0,76561198061192117,http://steamcommunity.com/profiles/76561198061192117,None
76561198061193936,0,76561198061193936,http://steamcommunity.com/profiles/76561198061193936,None
76561198061215417,0,76561198061215417,http://steamcommunity.com/profiles/76561198061215417,None
76561198061221896,0,76561198061221896,http://steamcommunity.com/profiles/76561198061221896,None
76561198061228520,0,76561198061228520,http://steamcommunity.com/profiles/76561198061228520,None
76561198061230159,0,76561198061230159,http://steamcommunity.com/profiles/76561198061230159,None
76561198061240471,0,76561198061240471,http://steamcommunity.com/profiles/76561198061240471,None
76561198061257407,0,76561198061257407,http://steamcommunity.com/profiles/76561198061257407,None
76561198061273753,0,76561198061273753,http://steamcommunity.com/profiles/76561198061273753,None
jaydude1997,0,76561198061305448,http://steamcommunity.com/id/jaydude1997,None
76561198061315103,0,76561198061315103,http://steamcommunity.com/profiles/76561198061315103,None
76561198061326863,0,76561198061326863,http://steamcommunity.com/profiles/76561198061326863,None
quanz27,0,76561198061329584,http://steamcommunity.com/id/quanz27,None
76561198061330192,0,76561198061330192,http://steamcommunity.com/profiles/76561198061330192,None
76561198061335644,0,76561198061335644,http://steamcommunity.com/profiles/76561198061335644,None
76561198061342754,0,76561198061342754,http://steamcommunity.com/profiles/76561198061342754,None
76561198061354596,0,76561198061354596,http://steamcommunity.com/profiles/76561198061354596,None
76561198061364775,0,76561198061364775,http://steamcommunity.com/profiles/76561198061364775,None
76561198061367591,0,76561198061367591,http://steamcommunity.com/profiles/76561198061367591,None
76561198061375808,0,76561198061375808,http://steamcommunity.com/profiles/76561198061375808,None
76561198061381837,0,76561198061381837,http://steamcommunity.com/profiles/76561198061381837,None
Zlashezad,0,76561198061382395,http://steamcommunity.com/id/Zlashezad,None
76561198061388345,0,76561198061388345,http://steamcommunity.com/profiles/76561198061388345,None
76561198061391077,0,76561198061391077,http://steamcommunity.com/profiles/76561198061391077,None
76561198061396005,0,76561198061396005,http://steamcommunity.com/profiles/76561198061396005,None
76561198061397013,0,76561198061397013,http://steamcommunity.com/profiles/76561198061397013,None
76561198061414894,0,76561198061414894,http://steamcommunity.com/profiles/76561198061414894,None
shadowfold15,0,76561198061442553,http://steamcommunity.com/id/shadowfold15,None
76561198061443385,0,76561198061443385,http://steamcommunity.com/profiles/76561198061443385,None
76561198061456901,0,76561198061456901,http://steamcommunity.com/profiles/76561198061456901,None
gokoucuyos12,0,76561198061486232,http://steamcommunity.com/id/gokoucuyos12,None
76561198061491297,0,76561198061491297,http://steamcommunity.com/profiles/76561198061491297,None
76561198061495797,0,76561198061495797,http://steamcommunity.com/profiles/76561198061495797,None
76561198061500770,0,76561198061500770,http://steamcommunity.com/profiles/76561198061500770,None
76561198061501674,0,76561198061501674,http://steamcommunity.com/profiles/76561198061501674,None
76561198061525551,0,76561198061525551,http://steamcommunity.com/profiles/76561198061525551,None
76561198061528325,0,76561198061528325,http://steamcommunity.com/profiles/76561198061528325,None
76561198061528613,0,76561198061528613,http://steamcommunity.com/profiles/76561198061528613,None
76561198061530251,0,76561198061530251,http://steamcommunity.com/profiles/76561198061530251,None
76561198061531264,0,76561198061531264,http://steamcommunity.com/profiles/76561198061531264,None
76561198061539989,0,76561198061539989,http://steamcommunity.com/profiles/76561198061539989,None
76561198061545617,0,76561198061545617,http://steamcommunity.com/profiles/76561198061545617,None
76561198061550391,0,76561198061550391,http://steamcommunity.com/profiles/76561198061550391,None
76561198061554462,0,76561198061554462,http://steamcommunity.com/profiles/76561198061554462,None
76561198061556205,0,76561198061556205,http://steamcommunity.com/profiles/76561198061556205,None
TheGuyCryingInTheWest,0,76561198061556838,http://steamcommunity.com/id/TheGuyCryingInTheWest,None
76561198061558176,0,76561198061558176,http://steamcommunity.com/profiles/76561198061558176,None
76561198061565754,0,76561198061565754,http://steamcommunity.com/profiles/76561198061565754,None
76561198061569534,0,76561198061569534,http://steamcommunity.com/profiles/76561198061569534,None
76561198061591124,0,76561198061591124,http://steamcommunity.com/profiles/76561198061591124,None
76561198061595483,0,76561198061595483,http://steamcommunity.com/profiles/76561198061595483,None
mancract,0,76561198061601796,http://steamcommunity.com/id/mancract,None
76561198061602927,0,76561198061602927,http://steamcommunity.com/profiles/76561198061602927,None
76561198061643729,0,76561198061643729,http://steamcommunity.com/profiles/76561198061643729,None
76561198061644587,0,76561198061644587,http://steamcommunity.com/profiles/76561198061644587,None
76561198061645685,0,76561198061645685,http://steamcommunity.com/profiles/76561198061645685,None
76561198061650506,0,76561198061650506,http://steamcommunity.com/profiles/76561198061650506,None
76561198061652423,0,76561198061652423,http://steamcommunity.com/profiles/76561198061652423,None
amuseddyingpanda,0,76561198061654943,http://steamcommunity.com/id/amuseddyingpanda,None
76561198061659375,0,76561198061659375,http://steamcommunity.com/profiles/76561198061659375,None
76561198061659394,0,76561198061659394,http://steamcommunity.com/profiles/76561198061659394,None
EecaggawS,0,76561198061694782,http://steamcommunity.com/id/EecaggawS,None
76561198061704863,0,76561198061704863,http://steamcommunity.com/profiles/76561198061704863,None
jkara2000,0,76561198061710352,http://steamcommunity.com/id/jkara2000,None
76561198061742641,0,76561198061742641,http://steamcommunity.com/profiles/76561198061742641,None
SoulMask,0,76561198061750089,http://steamcommunity.com/id/SoulMask,None
76561198061751656,0,76561198061751656,http://steamcommunity.com/profiles/76561198061751656,None
76561198061756559,0,76561198061756559,http://steamcommunity.com/profiles/76561198061756559,None
76561198061757802,0,76561198061757802,http://steamcommunity.com/profiles/76561198061757802,None
